event_id,client_id,pro_id,event_type,date
E01726,CNT372,PRO1115,start,11/1/17
E01727,CNT372,PRO1115,expansion,10/1/18
E01728,CNT372,PRO1115,cancel,1/1/21
E01729,CNT372,PRO1116,start,3/13/16
E01730,CNT372,PRO1116,expansion,3/13/17
E01731,CNT372,PRO1116,expansion,9/13/17
E01732,CNT372,PRO1116,cancel,10/13/18
E01733,CNT373,PRO1118,start,4/26/12
E01734,CNT373,PRO1118,expansion,8/26/14
E01735,CNT374,PRO1120,start,9/10/21
E01736,CNT374,PRO1121,start,4/29/20
E01737,CNT374,PRO1121,expansion,11/29/20
E01738,CNT375,PRO1123,start,10/23/17
E01739,CNT375,PRO1124,start,8/16/22
E01740,CNT375,PRO1124,expansion,9/16/23
E01741,CNT375,PRO1125,start,8/28/12
E01742,CNT375,PRO1125,expansion,5/28/14
E01743,CNT375,PRO1125,expansion,11/28/14
E01744,CNT375,PRO1125,expansion,2/28/16
E01745,CNT375,PRO1125,expansion,12/23/21
E01746,CNT376,PRO1127,start,12/11/15
E01747,CNT376,PRO1127,expansion,7/11/16
E01748,CNT376,PRO1127,expansion,4/11/18
E01749,CNT376,PRO1127,cancel,11/11/18
E01750,CNT377,PRO1131,start,11/26/17
E01751,CNT377,PRO1131,expansion,5/26/18
E01752,CNT377,PRO1131,cancel,3/26/20
E01753,CNT378,PRO1133,start,12/14/14
E01754,CNT378,PRO1133,expansion,11/14/15
E01755,CNT378,PRO1133,cancel,10/14/18
E01756,CNT378,PRO1134,start,2/10/23
E01757,CNT378,PRO1134,expansion,3/10/23
E01758,CNT378,PRO1134,expansion,11/10/23
E01759,CNT379,PRO1135,start,8/3/15
E01760,CNT379,PRO1136,start,10/1/14
E01761,CNT379,PRO1136,expansion,9/1/17
E01762,CNT379,PRO1137,start,5/14/12
E01763,CNT379,PRO1137,expansion,11/14/12
E01764,CNT379,PRO1137,expansion,10/14/13
E01765,CNT379,PRO1137,cancel,6/14/14
E01766,CNT380,PRO1139,start,6/28/16
E01767,CNT380,PRO1139,expansion,12/28/16
E01768,CNT380,PRO1139,expansion,12/28/17
E01769,CNT380,PRO1140,start,6/28/18
E01770,CNT380,PRO1140,expansion,11/28/20
E01771,CNT380,PRO1140,cancel,11/28/21
E01772,CNT381,PRO1141,start,2/20/23
E01773,CNT381,PRO1142,start,3/5/12
E01774,CNT381,PRO1142,expansion,12/5/14
E01775,CNT381,PRO1142,expansion,4/5/17
E01776,CNT381,PRO1142,cancel,10/5/19
E01777,CNT382,PRO1145,start,11/9/14
E01778,CNT382,PRO1145,expansion,5/9/17
E01779,CNT382,PRO1145,expansion,11/9/18
E01780,CNT382,PRO1145,expansion,2/9/20
E01781,CNT382,PRO1146,start,3/30/20
E01782,CNT382,PRO1146,expansion,9/30/22
E01783,CNT383,PRO1148,start,4/28/14
E01784,CNT383,PRO1148,expansion,8/28/14
E01785,CNT383,PRO1148,cancel,4/28/16
E01786,CNT384,PRO1152,start,4/1/12
E01787,CNT384,PRO1152,expansion,1/1/14
E01788,CNT385,PRO1155,start,3/11/21
E01789,CNT385,PRO1155,expansion,12/11/21
E01790,CNT386,PRO1157,start,2/4/15
E01791,CNT386,PRO1157,expansion,1/4/18
E01792,CNT386,PRO1157,expansion,12/4/20
E01793,CNT386,PRO1157,cancel,6/4/22
E01794,CNT387,PRO1160,start,9/3/18
E01795,CNT387,PRO1160,expansion,3/3/20
E01796,CNT387,PRO1160,expansion,12/3/21
E01797,CNT387,PRO1160,cancel,12/3/23
E01798,CNT388,PRO1162,start,5/20/18
E01799,CNT388,PRO1163,start,4/25/19
E01800,CNT388,PRO1163,expansion,12/25/21
E01801,CNT388,PRO1163,expansion,10/25/22
E01802,CNT389,PRO1166,start,11/17/15
E01803,CNT389,PRO1166,expansion,3/17/17
E01804,CNT389,PRO1166,cancel,12/17/19
E01805,CNT390,PRO1169,start,1/3/20
E01806,CNT390,PRO1169,expansion,6/3/21
E01807,CNT390,PRO1169,cancel,2/3/23
E01808,CNT391,PRO1171,start,10/27/14
E01809,CNT391,PRO1172,start,5/5/19
E01810,CNT391,PRO1172,expansion,5/5/21
E01811,CNT391,PRO1172,expansion,1/5/23
E01812,CNT391,PRO1172,expansion,7/5/23
E01813,CNT391,PRO1173,start,5/30/16
E01814,CNT391,PRO1173,expansion,2/28/19
E01815,CNT391,PRO1173,expansion,7/28/19
E01816,CNT391,PRO1173,expansion,4/28/22
E01817,CNT392,PRO1174,start,12/26/18
E01818,CNT392,PRO1175,start,5/14/23
E01819,CNT392,PRO1175,expansion,5/14/23
E01820,CNT392,PRO1175,expansion,7/14/23
E01821,CNT392,PRO1175,expansion,12/14/23
E01822,CNT393,PRO1177,start,10/4/13
E01823,CNT393,PRO1178,start,1/26/16
E01824,CNT393,PRO1178,expansion,11/26/18
E01825,CNT393,PRO1178,expansion,9/26/19
E01826,CNT393,PRO1178,expansion,9/26/21
E01827,CNT394,PRO1182,start,4/10/12
E01828,CNT394,PRO1182,expansion,2/10/13
E01829,CNT395,PRO1184,start,3/1/23
E01830,CNT395,PRO1184,expansion,3/1/23
E01831,CNT395,PRO1184,expansion,7/1/23
E01832,CNT395,PRO1185,start,11/16/12
E01833,CNT395,PRO1185,expansion,4/16/14
E01834,CNT396,PRO1187,start,2/24/23
E01835,CNT396,PRO1187,expansion,3/23/23
E01836,CNT397,PRO1191,start,7/13/22
E01837,CNT397,PRO1191,expansion,10/13/23
E01838,CNT398,PRO1192,start,9/18/13
E01839,CNT398,PRO1193,start,3/21/22
E01840,CNT398,PRO1193,expansion,5/21/23
E01841,CNT398,PRO1194,start,11/10/19
E01842,CNT398,PRO1194,expansion,10/10/20
E01843,CNT398,PRO1194,expansion,11/10/21
E01844,CNT398,PRO1194,cancel,9/10/23
E01845,CNT399,PRO1196,start,5/31/13
E01846,CNT399,PRO1196,expansion,7/31/15
E01847,CNT399,PRO1196,expansion,5/31/18
E01848,CNT399,PRO1196,cancel,5/31/19
E01849,CNT400,PRO1199,start,12/3/17
E01850,CNT400,PRO1199,expansion,2/3/20
E01851,CNT400,PRO1199,expansion,8/3/20
E01852,CNT400,PRO1199,cancel,2/3/21
E01853,CNT401,PRO1202,start,3/6/21
E01854,CNT401,PRO1202,expansion,8/6/22
E01855,CNT402,PRO1204,start,4/9/22
E01856,CNT402,PRO1205,start,3/9/19
E01857,CNT402,PRO1205,expansion,8/9/21
E01858,CNT402,PRO1205,cancel,7/9/23
E01859,CNT402,PRO1206,start,3/29/17
E01860,CNT402,PRO1206,expansion,10/29/19
E01861,CNT402,PRO1206,cancel,3/29/21
E01862,CNT403,PRO1207,start,7/21/16
E01863,CNT403,PRO1208,start,5/22/18
E01864,CNT403,PRO1208,expansion,8/22/20
E01865,CNT403,PRO1208,cancel,2/22/21
E01866,CNT403,PRO1209,start,2/17/12
E01867,CNT403,PRO1209,expansion,9/17/14
E01868,CNT403,PRO1209,cancel,12/17/14
E01869,CNT404,PRO1212,start,10/8/14
E01870,CNT404,PRO1212,expansion,2/8/16
E01871,CNT404,PRO1212,cancel,2/8/17
E01872,CNT405,PRO1215,start,12/31/13
E01873,CNT405,PRO1215,expansion,6/30/16
E01874,CNT405,PRO1215,expansion,3/30/17
E01875,CNT406,PRO1216,start,4/3/22
E01876,CNT406,PRO1217,start,1/28/23
E01877,CNT406,PRO1217,expansion,4/23/23
E01878,CNT406,PRO1218,start,5/28/21
E01879,CNT406,PRO1218,expansion,4/28/23
E01880,CNT407,PRO1220,start,8/19/18
E01881,CNT407,PRO1220,expansion,1/19/20
E01882,CNT407,PRO1220,cancel,7/19/22
E01883,CNT408,PRO1224,start,6/2/17
E01884,CNT408,PRO1224,expansion,9/2/17
E01885,CNT408,PRO1224,cancel,4/2/18
E01886,CNT409,PRO1227,start,9/13/14
E01887,CNT409,PRO1227,expansion,11/13/15
E01888,CNT409,PRO1227,expansion,4/13/16
E01889,CNT409,PRO1227,cancel,9/13/17
E01890,CNT410,PRO1229,start,11/11/13
E01891,CNT410,PRO1229,expansion,9/11/16
E01892,CNT410,PRO1229,cancel,5/11/18
E01893,CNT411,PRO1233,start,12/9/14
E01894,CNT411,PRO1233,expansion,7/9/17
E01895,CNT411,PRO1233,expansion,4/9/18
E01896,CNT412,PRO1236,start,6/23/20
E01897,CNT412,PRO1236,expansion,2/23/22
E01898,CNT412,PRO1236,expansion,3/23/23
E01899,CNT413,PRO1237,start,12/26/22
E01900,CNT413,PRO1238,start,9/24/22
E01901,CNT413,PRO1238,expansion,3/23/23
E01902,CNT413,PRO1238,expansion,3/23/23
E01903,CNT414,PRO1242,start,10/31/17
E01904,CNT414,PRO1242,expansion,9/30/19
E01905,CNT414,PRO1242,expansion,11/30/21
E01906,CNT414,PRO1242,cancel,10/30/22
E01907,CNT415,PRO1243,start,5/8/18
E01908,CNT415,PRO1244,start,3/4/22
E01909,CNT415,PRO1244,expansion,6/4/23
E01910,CNT415,PRO1244,expansion,6/4/23
E01911,CNT415,PRO1245,expansion,2/6/23
E01912,CNT415,PRO1245,start,9/6/23
E01913,CNT416,PRO1247,expansion,2/3/23
E01914,CNT416,PRO1247,start,3/3/23
E01915,CNT416,PRO1248,start,7/3/14
E01916,CNT416,PRO1248,expansion,5/3/17
E01917,CNT416,PRO1248,expansion,10/3/18
E01918,CNT416,PRO1248,cancel,9/3/20
E01919,CNT417,PRO1250,start,12/13/12
E01920,CNT417,PRO1250,expansion,12/13/14
E01921,CNT417,PRO1250,expansion,6/13/15
E01922,CNT417,PRO1250,expansion,4/13/16
E01923,CNT417,PRO1251,start,12/6/18
E01924,CNT417,PRO1251,expansion,3/6/20
E01925,CNT417,PRO1251,expansion,11/6/22
E01926,CNT417,PRO1251,cancel,10/6/23
E01927,CNT418,PRO1254,start,11/19/16
E01928,CNT418,PRO1254,expansion,12/19/17
E01929,CNT418,PRO1254,expansion,5/19/20
E01930,CNT418,PRO1254,cancel,8/19/22
E01931,CNT419,PRO1255,start,2/9/17
E01932,CNT419,PRO1256,start,2/2/16
E01933,CNT419,PRO1256,expansion,12/2/17
E01934,CNT419,PRO1256,expansion,6/2/19
E01935,CNT419,PRO1256,expansion,2/2/21
E01936,CNT419,PRO1256,expansion,10/7/22
E01937,CNT420,PRO1259,start,8/30/22
E01938,CNT420,PRO1259,expansion,7/30/23
E01939,CNT420,PRO1260,start,1/29/20
E01940,CNT420,PRO1260,expansion,3/29/21
E01941,CNT421,PRO1263,start,5/11/20
E01942,CNT421,PRO1263,expansion,4/11/23
E01943,CNT421,PRO1263,expansion,9/11/23
E01944,CNT422,PRO1266,start,3/21/17
E01945,CNT422,PRO1266,expansion,5/21/19
E01946,CNT422,PRO1266,cancel,4/21/22
E01947,CNT423,PRO1268,start,4/28/16
E01948,CNT423,PRO1268,expansion,10/28/17
E01949,CNT424,PRO1270,start,5/24/16
E01950,CNT424,PRO1271,start,4/14/16
E01951,CNT424,PRO1271,expansion,12/14/18
E01952,CNT424,PRO1271,cancel,6/14/19
E01953,CNT424,PRO1272,expansion,5/23/23
E01954,CNT424,PRO1272,start,6/30/23
E01955,CNT424,PRO1272,expansion,12/23/23
E01956,CNT425,PRO1275,expansion,3/5/23
E01957,CNT425,PRO1275,start,6/5/23
E01958,CNT425,PRO1275,expansion,9/5/23
E01959,CNT425,PRO1275,expansion,12/5/23
E01960,CNT426,PRO1277,start,1/29/17
E01961,CNT426,PRO1277,expansion,1/29/18
E01962,CNT426,PRO1278,start,10/31/20
E01963,CNT426,PRO1278,expansion,2/28/23
E01964,CNT426,PRO1278,expansion,3/23/23
E01965,CNT427,PRO1281,start,3/27/12
E01966,CNT427,PRO1281,expansion,2/27/14
E01967,CNT428,PRO1283,start,8/28/14
E01968,CNT428,PRO1283,expansion,2/28/16
E01969,CNT428,PRO1284,start,11/11/20
E01970,CNT428,PRO1284,expansion,4/11/23
E01971,CNT429,PRO1285,start,8/11/12
E01972,CNT429,PRO1286,start,9/29/13
E01973,CNT429,PRO1286,expansion,8/29/15
E01974,CNT429,PRO1286,expansion,1/29/16
E01975,CNT429,PRO1286,cancel,8/29/17
E01976,CNT429,PRO1287,start,2/12/12
E01977,CNT429,PRO1287,expansion,6/12/13
E01978,CNT429,PRO1287,expansion,3/12/14
E01979,CNT429,PRO1287,cancel,12/12/16
E01980,CNT430,PRO1289,start,7/17/21
E01981,CNT430,PRO1289,expansion,1/17/23
E01982,CNT430,PRO1289,expansion,12/17/23
E01983,CNT431,PRO1292,start,12/31/15
E01984,CNT431,PRO1292,expansion,1/31/18
E01985,CNT431,PRO1292,cancel,10/31/19
E01986,CNT432,PRO1296,start,11/29/12
E01987,CNT432,PRO1296,expansion,8/29/15
E01988,CNT432,PRO1296,cancel,2/28/17
E01989,CNT433,PRO1297,start,12/17/21
E01990,CNT433,PRO1298,start,5/30/17
E01991,CNT433,PRO1298,expansion,2/28/19
E01992,CNT433,PRO1298,expansion,10/28/19
E01993,CNT433,PRO1298,cancel,12/28/20
E01994,CNT434,PRO1301,start,7/6/15
E01995,CNT434,PRO1301,expansion,8/6/17
E01996,CNT434,PRO1301,expansion,3/6/20
E01997,CNT435,PRO1304,start,7/26/16
E01998,CNT435,PRO1304,expansion,6/26/17
E01999,CNT435,PRO1304,expansion,4/26/19
E02000,CNT435,PRO1304,cancel,3/26/22
E02001,CNT436,PRO1306,start,7/25/19
E02002,CNT436,PRO1307,start,5/22/17
E02003,CNT436,PRO1307,expansion,12/22/18
E02004,CNT436,PRO1307,expansion,11/22/20
E02005,CNT436,PRO1307,expansion,5/22/23
E02006,CNT436,PRO1308,start,11/8/19
E02007,CNT436,PRO1308,expansion,9/8/22
E02008,CNT436,PRO1308,cancel,3/8/23
E02009,CNT437,PRO1310,start,5/19/15
E02010,CNT437,PRO1310,expansion,1/19/17
E02011,CNT437,PRO1310,expansion,8/19/18
E02012,CNT437,PRO1310,cancel,12/19/20
E02013,CNT438,PRO1314,start,8/5/15
E02014,CNT438,PRO1314,expansion,1/5/17
E02015,CNT439,PRO1315,start,6/9/19
E02016,CNT439,PRO1316,expansion,1/23/23
E02017,CNT439,PRO1316,start,3/23/23
E02018,CNT439,PRO1316,expansion,4/23/23
E02019,CNT440,PRO1319,start,8/17/16
E02020,CNT440,PRO1319,expansion,9/17/18
E02021,CNT440,PRO1319,expansion,7/17/20
E02022,CNT440,PRO1320,start,11/3/15
E02023,CNT440,PRO1320,expansion,9/3/16
E02024,CNT440,PRO1320,expansion,9/3/18
E02025,CNT441,PRO1322,start,7/15/16
E02026,CNT441,PRO1322,expansion,11/15/16
E02027,CNT441,PRO1322,cancel,2/15/18
E02028,CNT441,PRO1323,start,6/25/20
E02029,CNT441,PRO1323,expansion,7/25/22
E02030,CNT441,PRO1323,expansion,2/23/23
E02031,CNT442,PRO1325,start,6/2/22
E02032,CNT442,PRO1325,expansion,2/2/23
E02033,CNT442,PRO1326,start,4/12/22
E02034,CNT442,PRO1326,expansion,7/12/22
E02035,CNT442,PRO1326,expansion,10/12/22
E02036,CNT443,PRO1327,start,4/30/13
E02037,CNT443,PRO1328,start,10/1/12
E02038,CNT443,PRO1328,expansion,4/1/14
E02039,CNT443,PRO1328,expansion,12/1/14
E02040,CNT443,PRO1328,cancel,11/1/17
E02041,CNT443,PRO1329,start,3/18/15
E02042,CNT443,PRO1329,expansion,5/18/16
E02043,CNT443,PRO1329,cancel,11/18/16
E02044,CNT444,PRO1332,start,11/18/22
E02045,CNT444,PRO1332,expansion,3/18/23
E02046,CNT444,PRO1332,expansion,8/18/23
E02047,CNT445,PRO1334,start,4/13/22
E02048,CNT445,PRO1334,expansion,2/13/23
E02049,CNT445,PRO1334,expansion,8/13/23
E02050,CNT445,PRO1334,expansion,9/13/23
E02051,CNT445,PRO1335,start,9/12/12
E02052,CNT445,PRO1335,expansion,3/12/13
E02053,CNT445,PRO1335,expansion,7/12/15
E02054,CNT446,PRO1336,start,9/14/20
E02055,CNT446,PRO1337,start,5/10/18
E02056,CNT446,PRO1337,expansion,10/10/18
E02057,CNT446,PRO1337,expansion,2/10/20
E02058,CNT446,PRO1337,cancel,12/10/22
E02059,CNT446,PRO1338,start,7/6/18
E02060,CNT446,PRO1338,expansion,11/6/19
E02061,CNT446,PRO1338,expansion,4/6/20
E02062,CNT446,PRO1338,expansion,3/6/22
E02063,CNT447,PRO1340,start,4/14/23
E02064,CNT447,PRO1340,expansion,11/14/23
E02065,CNT448,PRO1343,start,9/1/12
E02066,CNT448,PRO1343,expansion,2/1/15
E02067,CNT448,PRO1343,expansion,12/1/17
E02068,CNT448,PRO1343,cancel,2/1/19
E02069,CNT449,PRO1345,start,2/10/14
E02070,CNT449,PRO1346,start,5/12/19
E02071,CNT449,PRO1346,expansion,8/12/19
E02072,CNT449,PRO1347,start,4/2/22
E02073,CNT449,PRO1347,expansion,8/2/23
E02074,CNT449,PRO1347,expansion,10/2/23
E02075,CNT450,PRO1348,start,11/29/21
E02076,CNT450,PRO1349,start,3/25/17
E02077,CNT450,PRO1349,expansion,3/25/18
E02078,CNT451,PRO1352,start,11/27/16
E02079,CNT451,PRO1352,expansion,7/27/17
E02080,CNT451,PRO1352,expansion,4/27/19
E02081,CNT451,PRO1352,cancel,11/27/21
E02082,CNT451,PRO1353,start,2/10/13
E02083,CNT451,PRO1353,expansion,2/10/15
E02084,CNT451,PRO1353,expansion,6/10/16
E02085,CNT452,PRO1354,start,3/30/13
E02086,CNT452,PRO1355,start,5/9/21
E02087,CNT452,PRO1355,expansion,6/9/22
E02088,CNT452,PRO1355,expansion,10/9/23
E02089,CNT452,PRO1355,expansion,11/9/23
E02090,CNT452,PRO1356,start,3/3/21
E02091,CNT452,PRO1356,expansion,9/3/23
E02092,CNT452,PRO1356,expansion,12/3/23
E02093,CNT453,PRO1358,start,3/27/21
E02094,CNT453,PRO1358,expansion,3/23/23
E02095,CNT453,PRO1358,expansion,8/27/23
E02096,CNT453,PRO1359,start,9/1/12
E02097,CNT453,PRO1359,expansion,8/1/15
E02098,CNT453,PRO1359,expansion,10/1/17
E02099,CNT454,PRO1361,start,7/28/17
E02100,CNT454,PRO1361,expansion,10/28/17
E02101,CNT454,PRO1361,expansion,3/28/19
E02102,CNT454,PRO1361,cancel,8/28/21
E02103,CNT454,PRO1362,start,4/13/14
E02104,CNT454,PRO1362,expansion,12/13/14
E02105,CNT454,PRO1362,expansion,4/13/16
E02106,CNT454,PRO1362,cancel,12/13/16
E02107,CNT455,PRO1364,start,3/1/17
E02108,CNT455,PRO1364,expansion,6/1/18
E02109,CNT455,PRO1364,expansion,2/1/19
E02110,CNT456,PRO1367,start,6/1/21
E02111,CNT456,PRO1367,expansion,3/1/23
E02112,CNT456,PRO1367,expansion,4/1/23
E02113,CNT456,PRO1368,start,8/18/16
E02114,CNT456,PRO1368,expansion,7/18/18
E02115,CNT456,PRO1368,expansion,1/18/21
E02116,CNT456,PRO1368,cancel,10/18/21
E02117,CNT457,PRO1371,start,12/28/16
E02118,CNT457,PRO1371,expansion,4/28/17
E02119,CNT457,PRO1371,cancel,8/28/19
E02120,CNT458,PRO1374,start,10/22/14
E02121,CNT458,PRO1374,expansion,1/22/16
E02122,CNT458,PRO1374,expansion,12/22/16
E02123,CNT458,PRO1374,expansion,6/22/17
E02124,CNT459,PRO1377,start,4/7/17
E02125,CNT459,PRO1377,expansion,11/7/18
E02126,CNT459,PRO1377,cancel,1/7/21
E02127,CNT460,PRO1379,start,9/21/22
E02128,CNT460,PRO1379,expansion,12/21/23
E02129,CNT461,PRO1382,start,4/7/14
E02130,CNT461,PRO1382,expansion,2/7/16
E02131,CNT461,PRO1382,expansion,12/7/18
E02132,CNT461,PRO1382,cancel,10/7/19
E02133,CNT462,PRO1386,start,2/27/23
E02134,CNT462,PRO1386,expansion,3/23/23
E02135,CNT462,PRO1386,expansion,4/23/23
E02136,CNT463,PRO1389,start,8/14/13
E02137,CNT463,PRO1389,expansion,3/14/14
E02138,CNT463,PRO1389,expansion,8/14/14
E02139,CNT463,PRO1389,cancel,4/14/15
E02140,CNT464,PRO1391,start,4/6/23
E02141,CNT464,PRO1391,expansion,8/6/23
E02142,CNT465,PRO1394,start,3/21/21
E02143,CNT465,PRO1394,expansion,10/21/23
E02144,CNT465,PRO1395,start,7/24/16
E02145,CNT465,PRO1395,expansion,7/24/17
E02146,CNT465,PRO1395,expansion,12/24/19
E02147,CNT465,PRO1395,cancel,11/24/20
E02148,CNT466,PRO1396,start,11/4/22
E02149,CNT466,PRO1397,start,7/21/15
E02150,CNT466,PRO1397,expansion,9/21/17
E02151,CNT466,PRO1397,expansion,4/21/20
E02152,CNT466,PRO1397,cancel,9/21/21
E02153,CNT466,PRO1398,expansion,7/18/23
E02154,CNT466,PRO1398,start,10/18/23
E02155,CNT467,PRO1401,start,3/4/23
E02156,CNT467,PRO1401,expansion,5/4/23
E02157,CNT468,PRO1403,start,1/12/13
E02158,CNT468,PRO1403,expansion,9/12/13
E02159,CNT468,PRO1403,cancel,7/12/14
E02160,CNT469,PRO1405,start,4/7/19
E02161,CNT469,PRO1406,start,4/27/14
E02162,CNT469,PRO1406,expansion,7/27/15
E02163,CNT469,PRO1406,expansion,3/27/17
E02164,CNT470,PRO1409,expansion,6/22/23
E02165,CNT470,PRO1409,start,12/22/23
E02166,CNT471,PRO1411,start,4/6/12
E02167,CNT471,PRO1412,start,4/25/18
E02168,CNT471,PRO1412,expansion,11/25/18
E02169,CNT471,PRO1412,expansion,12/25/19
E02170,CNT471,PRO1412,expansion,3/25/21
E02171,CNT471,PRO1412,expansion,11/11/22
E02172,CNT471,PRO1413,start,1/19/18
E02173,CNT471,PRO1413,expansion,9/19/19
E02174,CNT472,PRO1414,start,2/21/13
E02175,CNT472,PRO1415,start,1/22/17
E02176,CNT472,PRO1415,expansion,7/22/19
E02177,CNT472,PRO1415,expansion,9/22/21
E02178,CNT472,PRO1416,start,1/12/18
E02179,CNT472,PRO1416,expansion,10/12/18
E02180,CNT472,PRO1416,expansion,7/12/21
E02181,CNT472,PRO1416,cancel,9/12/22
E02182,CNT473,PRO1419,start,8/17/21
E02183,CNT473,PRO1419,expansion,4/17/22
E02184,CNT474,PRO1421,start,9/14/18
E02185,CNT474,PRO1421,expansion,5/14/21
E02186,CNT474,PRO1421,expansion,1/14/23
E02187,CNT474,PRO1421,expansion,3/14/23
E02188,CNT474,PRO1422,start,10/17/15
E02189,CNT474,PRO1422,expansion,7/17/17
E02190,CNT474,PRO1422,cancel,7/17/19
E02191,CNT475,PRO1424,start,8/21/19
E02192,CNT475,PRO1424,expansion,8/21/20
E02193,CNT475,PRO1424,expansion,4/21/21
E02194,CNT475,PRO1425,start,6/20/12
E02195,CNT475,PRO1425,expansion,3/20/13
E02196,CNT475,PRO1425,cancel,3/20/15
E02197,CNT476,PRO1426,start,5/10/14
E02198,CNT476,PRO1427,start,9/8/23
E02199,CNT476,PRO1427,expansion,10/8/23
E02200,CNT477,PRO1430,start,2/13/19
E02201,CNT477,PRO1430,expansion,7/13/19
E02202,CNT478,PRO1432,start,11/16/22
E02203,CNT478,PRO1433,start,3/10/23
E02204,CNT478,PRO1433,expansion,5/10/23
E02205,CNT478,PRO1433,expansion,6/10/23
E02206,CNT478,PRO1433,expansion,8/10/23
E02207,CNT478,PRO1434,start,5/2/22
E02208,CNT478,PRO1434,expansion,11/2/22
E02209,CNT478,PRO1434,cancel,4/2/23
E02210,CNT479,PRO1435,start,1/16/13
E02211,CNT479,PRO1436,start,7/7/23
E02212,CNT479,PRO1436,expansion,9/7/23
E02213,CNT480,PRO1440,start,7/19/17
E02214,CNT480,PRO1440,expansion,12/19/17
E02215,CNT480,PRO1440,cancel,12/19/18
E02216,CNT481,PRO1441,start,4/4/23
E02217,CNT481,PRO1442,start,3/1/23
E02218,CNT481,PRO1442,expansion,4/1/23
E02219,CNT481,PRO1442,expansion,12/1/23
E02220,CNT482,PRO1445,start,12/29/16
E02221,CNT482,PRO1445,expansion,12/29/17
E02222,CNT482,PRO1445,cancel,11/29/19
E02223,CNT482,PRO1446,start,5/3/17
E02224,CNT482,PRO1446,expansion,1/3/19
E02225,CNT482,PRO1446,expansion,2/3/21
E02226,CNT483,PRO1448,start,9/26/18
E02227,CNT483,PRO1448,expansion,3/26/19
E02228,CNT483,PRO1449,start,3/31/21
E02229,CNT483,PRO1449,expansion,9/30/23
E02230,CNT484,PRO1452,start,6/22/18
E02231,CNT484,PRO1452,expansion,9/22/19
E02232,CNT485,PRO1454,start,5/21/18
E02233,CNT485,PRO1454,expansion,6/21/19
E02234,CNT485,PRO1454,expansion,9/21/20
E02235,CNT485,PRO1454,expansion,4/21/23
E02236,CNT485,PRO1454,expansion,12/31/23
E02237,CNT485,PRO1455,start,5/1/21
E02238,CNT485,PRO1455,expansion,9/1/21
E02239,CNT485,PRO1455,cancel,4/1/22
E02240,CNT486,PRO1458,start,9/21/22
E02241,CNT487,PRO1459,start,8/19/18
E02242,CNT487,PRO1460,start,5/21/17
E02243,CNT487,PRO1460,expansion,2/21/18
E02244,CNT487,PRO1460,expansion,3/21/19
E02245,CNT487,PRO1460,expansion,2/21/20
E02246,CNT487,PRO1461,start,5/5/16
E02247,CNT487,PRO1461,expansion,3/5/19
E02248,CNT487,PRO1461,expansion,2/5/21
E02249,CNT487,PRO1461,cancel,4/5/22
E02250,CNT488,PRO1463,start,4/8/13
E02251,CNT488,PRO1463,expansion,9/8/14
E02252,CNT488,PRO1463,expansion,2/8/17
E02253,CNT488,PRO1463,cancel,6/8/17
E02254,CNT488,PRO1464,start,2/22/19
E02255,CNT488,PRO1464,expansion,6/22/20
E02256,CNT488,PRO1464,expansion,10/22/22
E02257,CNT488,PRO1464,expansion,4/22/23
E02258,CNT489,PRO1466,start,1/3/17
E02259,CNT489,PRO1466,expansion,5/3/18
E02260,CNT489,PRO1466,expansion,6/3/20
E02261,CNT489,PRO1466,cancel,5/3/21
E02262,CNT489,PRO1467,start,1/26/15
E02263,CNT489,PRO1467,expansion,2/26/16
E02264,CNT489,PRO1467,expansion,9/26/18
E02265,CNT489,PRO1467,cancel,10/26/19
E02266,CNT490,PRO1468,start,2/25/22
E02267,CNT490,PRO1469,start,4/2/17
E02268,CNT490,PRO1469,expansion,11/2/18
E02269,CNT490,PRO1469,cancel,8/2/19
E02270,CNT491,PRO1472,start,2/2/12
E02271,CNT491,PRO1472,expansion,12/2/13
E02272,CNT491,PRO1472,cancel,7/2/14
E02273,CNT491,PRO1473,start,3/13/22
E02274,CNT491,PRO1473,expansion,12/13/23
E02275,CNT492,PRO1475,expansion,1/4/23
E02276,CNT492,PRO1475,start,5/4/23
E02277,CNT492,PRO1475,expansion,8/4/23
E02278,CNT492,PRO1476,start,7/7/21
E02279,CNT492,PRO1476,expansion,12/7/22
E02280,CNT493,PRO1478,start,9/30/12
E02281,CNT493,PRO1478,expansion,8/30/14
E02282,CNT493,PRO1478,expansion,3/30/16
E02283,CNT493,PRO1478,expansion,6/30/18
E02284,CNT494,PRO1481,start,7/12/17
E02285,CNT494,PRO1481,expansion,7/12/18
E02286,CNT494,PRO1481,expansion,7/12/19
E02287,CNT494,PRO1481,expansion,3/12/22
E02288,CNT494,PRO1482,start,7/5/22
E02289,CNT494,PRO1482,expansion,1/5/23
E02290,CNT494,PRO1482,expansion,3/5/23
E02291,CNT495,PRO1485,start,9/14/18
E02292,CNT495,PRO1485,expansion,3/14/20
E02293,CNT495,PRO1485,expansion,6/14/22
E02294,CNT495,PRO1485,expansion,10/14/23
E02295,CNT496,PRO1488,start,9/11/21
E02296,CNT496,PRO1488,expansion,3/11/22
E02297,CNT496,PRO1488,cancel,3/11/23
E02298,CNT497,PRO1490,start,12/14/15
E02299,CNT497,PRO1490,expansion,8/14/16
E02300,CNT497,PRO1490,expansion,12/14/16
E02301,CNT497,PRO1491,start,7/26/21
